ID	RA	e_RA	DEC	e_DEC	Sint	e_Sint	Spk	e_Spk	MAJAX	e_MAJAX	MINAX	e_MINAX	PA	e_PA	Island_RMS	S_Code	Mosaic_Name
J111024.4+440935	167.60172	2.8	44.15998	2.8	58.6	8.5	32.0	5.4	35.9	5.0	31.9	4.1	48.5	49.4	4.0	S	R34D60
J111037.3+441427	167.65567	2.7	44.24108	2.6	36.5	7.5	28.9	5.0	29.9	4.5	26.4	3.5	60.2	48.8	3.9	S	R34D60
J111046.3+440325	167.69327	2.0	44.05715	2.0	460.3	47.0	370.7	37.3	29.1	0.4	25.7	0.3	71.5	4.2	4.0	M	R34D60
J111119.6+441338	167.83206	2.0	44.22734	2.0	639.9	64.8	486.0	48.8	29.8	0.3	27.8	0.2	49.9	5.2	3.9	M	R34D60
J111047.1+441547	167.69637	2.5	44.2631	2.4	34.7	7.5	32.0	5.1	28.5	3.8	23.8	2.7	53.9	30.9	3.9	S	R34D60
J111224.6+441436	168.10254	2.0	44.24354	2.0	258.9	26.7	203.5	20.7	29.6	0.6	26.9	0.5	85.7	7.4	3.8	S	R35D61
J111421.0+440405	168.58766	2.6	44.0681	2.4	36.7	6.7	28.1	4.5	30.9	4.1	26.4	3.1	-75.5	34.2	3.4	S	R35D61
J111411.3+440730	168.54726	2.3	44.12501	2.2	48.1	7.4	38.5	5.2	30.0	2.9	26.0	2.2	83.6	27.0	3.4	S	R35D61
J111642.4+441446	169.17674	3.3	44.24631	3.5	68.3	8.0	24.5	3.9	56.9	8.4	30.6	3.2	-42.5	11.5	3.0	S	R35D61
J111728.0+441532	169.36691	2.1	44.25901	2.1	42.2	6.7	44.4	5.3	25.0	1.7	23.8	1.5	50.9	52.6	3.0	S	R35D61
J111506.1+441839	168.77544	2.2	44.31096	2.2	104.2	11.6	55.5	6.6	36.8	2.5	31.9	1.9	20.8	18.9	3.3	S	R35D61
J111647.5+441635	169.19824	2.3	44.27666	2.3	43.7	6.7	33.2	4.6	29.7	3.0	27.7	2.6	-48.5	58.6	3.0	S	R35D61
J111556.2+442222	168.98439	2.7	44.37279	2.6	33.8	6.3	25.0	4.2	30.1	4.2	28.1	3.7	65.1	83.2	3.2	S	R35D61
J111845.6+440211	169.69034	2.3	44.03645	2.2	43.1	6.9	37.1	4.9	28.5	2.6	25.5	2.1	-55.3	33.8	3.1	S	R35D61
J112045.1+440647	170.18819	2.0	44.11307	2.0	404.5	41.0	335.8	33.7	28.8	0.3	26.1	0.3	79.7	4.6	3.1	M	R35D61
J112103.8+440057	170.26607	2.1	44.0159	2.2	57.0	7.8	47.2	5.7	29.3	2.1	25.8	1.7	35.9	23.8	3.1	S	R35D61
J112201.4+440041	170.50584	2.0	44.01164	2.0	293.8	29.8	278.9	28.1	25.8	0.3	25.5	0.3	-24.8	36.2	3.0	C	R35D61
J112202.9+440144	170.51225	2.0	44.02908	2.0	849.9	85.1	793.2	79.4	26.3	0.1	25.5	0.1	-69.5	5.4	3.0	C	R35D61
J112355.0+440839	170.97922	2.0	44.14428	2.0	3699.1	370.0	1933.7	193.4	42.1	0.1	26.1	0.0	9.4	0.2	2.9	M	R35D61
J111827.2+442111	169.61343	2.0	44.3531	2.0	88.6	10.2	83.6	8.9	26.2	1.0	25.3	0.9	22.2	43.5	3.0	S	R35D61
J112333.8+441549	170.89091	2.0	44.26383	2.0	176.3	18.3	118.1	12.2	34.4	1.0	27.1	0.7	55.9	5.9	3.0	S	R35D61
J112353.2+441331	170.97182	2.1	44.22549	2.1	61.4	8.0	55.4	6.3	26.7	1.5	26.0	1.4	45.0	81.4	3.0	S	R35D61
J112252.7+441818	170.71991	2.0	44.30522	2.1	75.9	9.3	72.8	7.9	26.3	1.2	24.8	1.0	-13.5	30.9	3.1	S	R35D61
J112351.3+442152	170.96388	2.0	44.36445	2.0	920.7	92.5	678.7	67.9	31.4	0.2	26.0	0.1	-58.5	1.2	3.1	M	R35D61
J112427.1+442525	171.11308	2.0	44.42372	2.0	133.6	14.4	131.0	13.5	25.6	0.6	24.9	0.6	-77.7	39.0	3.1	S	R35D61
J112131.8+442546	170.38272	2.2	44.42968	2.2	35.9	6.2	33.3	4.5	26.9	2.5	25.0	2.2	49.4	51.6	2.9	S	R35D61
J112239.4+442545	170.66446	2.2	44.42942	2.2	41.0	6.7	37.4	4.9	26.3	2.2	26.0	2.2	-50.6	0.5	3.1	S	R35D61
J112200.7+443128	170.50301	2.0	44.52454	2.0	360.9	36.4	260.2	26.2	34.2	0.5	25.3	0.3	17.8	2.2	2.9	S	R35D61
J112235.5+443425	170.64807	2.7	44.5738	2.8	31.8	5.9	22.1	3.9	32.3	5.0	27.9	3.8	28.1	43.9	3.0	S	R35D61
J112317.1+443339	170.8215	2.1	44.56108	2.1	85.9	10.1	75.8	8.2	27.3	1.2	26.0	1.1	19.9	36.3	3.1	S	R35D61
J112259.1+443711	170.74648	2.3	44.61978	2.3	40.3	6.5	32.3	4.5	28.4	2.9	27.4	2.7	0.9	90.0	3.1	S	R35D61
J112329.9+443703	170.87486	2.9	44.61775	2.7	37.2	6.2	23.2	4.1	33.5	5.0	30.0	4.1	-83.4	56.5	3.1	S	R35D61
J112348.0+443431	170.95009	2.2	44.57545	2.3	36.0	6.5	34.8	4.7	27.5	2.7	23.5	2.0	27.9	25.8	3.1	S	R35D61
J112445.2+440857	171.18858	2.4	44.14925	2.3	38.3	6.1	29.0	4.2	30.1	3.2	27.4	2.7	-76.6	47.3	2.8	S	R35D61
J112608.9+440811	171.53738	2.0	44.13648	2.0	92.7	10.4	83.3	8.8	27.0	0.9	25.8	0.8	-80.7	31.3	2.7	S	R35D61
J112600.8+441230	171.50362	2.2	44.20844	2.1	53.1	7.0	42.0	5.1	30.3	2.2	26.1	1.7	80.5	21.0	2.7	C	R35D61
J112603.8+441230	171.51604	2.1	44.20859	2.1	83.4	9.5	62.1	6.8	29.5	1.4	28.4	1.3	-28.1	50.4	2.7	C	R35D61
J112947.6+440438	172.4487	2.0	44.07742	2.0	190.0	19.6	175.4	17.8	26.6	0.4	25.5	0.4	68.4	16.2	2.8	S	R35D60
J113112.9+440726	172.80399	2.0	44.12401	2.0	215.4	22.1	175.4	17.8	28.2	0.5	27.2	0.5	-21.4	20.6	3.0	C	R35D60
J113110.5+440812	172.79387	2.0	44.13679	2.0	138.9	14.8	120.5	12.4	27.5	0.7	26.2	0.7	31.1	21.5	3.0	C	R35D60
J113111.5+440855	172.7981	2.1	44.14882	2.0	164.4	17.1	105.2	11.0	36.7	1.3	26.6	0.7	-49.4	4.8	3.0	C	R35D60
J112505.0+441643	171.27107	2.2	44.27868	2.2	45.6	6.6	36.0	4.7	29.1	2.5	27.2	2.2	38.9	51.5	2.9	S	R35D61
J112718.1+441655	171.82556	2.5	44.28202	2.8	44.0	6.2	24.6	3.9	36.9	4.8	30.4	3.4	26.0	29.6	2.7	S	R35D61
J112725.0+441925	171.85442	2.7	44.32385	3.2	40.4	5.9	21.5	3.7	41.1	6.5	28.6	3.5	29.7	20.4	2.8	S	R35D61
J112432.4+443029	171.13519	2.0	44.50809	2.0	157.1	16.6	141.1	14.5	27.3	0.6	25.5	0.6	-60.6	14.6	3.1	S	R35D61
J112443.3+443055	171.18053	2.0	44.51545	2.0	91.2	10.6	93.4	9.8	25.4	0.9	24.1	0.8	-58.4	26.5	3.1	S	R35D61
J112441.3+443650	171.17239	2.4	44.61405	2.6	25.6	6.0	23.8	4.0	27.7	4.0	24.3	3.1	27.7	45.1	3.2	S	R35D61
J112432.0+443818	171.13365	2.0	44.63837	2.0	130.4	14.1	103.4	10.9	29.4	1.0	26.8	0.8	-52.8	15.6	3.2	C	R35D61
J112435.3+443826	171.14731	2.1	44.64076	2.2	115.3	12.6	71.8	7.9	39.2	2.1	25.6	1.0	-13.5	6.4	3.2	C	R35D61
J112750.0+443903	171.95872	2.2	44.65109	2.1	93.6	10.9	62.0	7.2	32.0	2.0	29.5	1.7	-65.7	32.8	3.4	S	R35D61
J112946.6+442158	172.44441	2.0	44.36635	2.0	994.5	99.8	693.5	69.4	33.2	0.2	28.1	0.1	40.8	1.3	3.0	M	R35D60
J113005.9+443103	172.52486	2.1	44.51773	2.2	51.7	7.6	46.8	5.7	26.9	2.0	25.6	1.8	-20.9	59.2	3.3	S	R35D60
J112831.4+443928	172.13087	2.0	44.65792	2.0	115.1	13.0	109.8	11.5	25.8	0.8	25.3	0.8	-50.0	69.1	3.5	S	R35D61
J112919.1+443850	172.32993	2.2	44.64724	2.2	70.9	9.1	51.5	6.3	29.8	2.1	28.9	2.0	63.8	90.0	3.4	S	R35D61
J114404.8+440004	176.02022	2.0	44.0013	2.0	124.7	13.2	97.6	10.1	29.6	0.8	27.0	0.7	-33.5	13.0	2.5	C	R36D61
J114403.1+440040	176.01315	2.0	44.01115	2.1	77.1	8.8	65.7	7.1	28.8	1.2	25.5	1.0	-12.9	14.5	2.5	C	R36D61
J113153.0+440800	172.97095	2.0	44.13339	2.0	205.4	21.1	123.7	12.8	35.8	1.0	29.0	0.7	54.6	6.1	3.1	S	R35D60
J113233.8+441311	173.14096	2.0	44.21991	2.0	417.9	42.1	352.3	35.4	28.0	0.3	26.5	0.2	4.8	5.4	3.1	S	R36D61
J113150.1+441503	172.95914	2.5	44.25104	2.6	29.9	6.0	24.5	4.0	30.0	4.2	25.5	3.1	30.1	34.3	3.1	S	R36D61
J113318.9+441201	173.32913	2.1	44.2005	2.1	83.7	9.8	61.3	6.9	30.9	1.7	27.6	1.4	27.3	18.4	3.0	S	R36D61
J113409.8+441419	173.54111	2.1	44.23869	2.1	58.0	7.8	56.3	6.4	26.1	1.5	24.6	1.3	28.1	37.6	3.1	S	R36D61
J113430.6+441452	173.62785	2.0	44.24792	2.0	178.4	18.6	149.1	15.2	28.2	0.6	26.5	0.6	-67.9	14.0	3.1	S	R36D61
J113745.3+440318	174.4389	2.2	44.05506	2.3	46.1	7.0	38.3	5.0	28.7	2.5	26.2	2.1	-16.9	39.4	3.1	S	R36D61
J113801.0+440535	174.50449	2.0	44.09332	2.0	180.6	18.8	162.9	16.6	26.5	0.5	26.2	0.5	-80.7	79.6	3.1	C	R36D61
J113805.6+440539	174.52356	2.0	44.09444	2.0	110.8	12.3	92.1	9.8	28.4	1.0	26.5	0.9	64.3	20.6	3.1	C	R36D61
J113825.2+442148	174.60513	2.2	44.36354	2.1	189.3	19.6	79.8	8.7	46.5	2.3	31.9	1.3	-84.6	5.9	3.4	S	R36D61
J113833.3+442123	174.63878	2.1	44.35666	2.1	84.0	10.2	78.8	8.6	26.4	1.2	25.2	1.1	-33.1	39.2	3.4	S	R36D61
J113201.3+442640	173.00552	2.0	44.44465	2.0	141.8	15.3	124.1	12.9	28.0	0.8	25.5	0.7	63.7	11.8	3.4	S	R36D61
J113315.2+442617	173.31354	2.4	44.43811	2.4	42.7	7.2	33.5	4.9	28.5	3.1	27.9	3.0	-84.0	90.0	3.4	S	R36D61
J113217.5+443242	173.07323	2.2	44.54522	2.2	84.3	10.3	54.9	6.7	33.0	2.5	29.1	2.0	-66.9	23.2	3.6	S	R36D61
J113432.2+442750	173.63454	2.0	44.46393	2.0	727.4	73.1	606.3	60.7	28.6	0.2	25.5	0.1	83.8	2.4	3.5	M	R36D61
J113321.0+444627	173.33752	2.0	44.77418	2.0	163.7	17.7	148.8	15.4	27.7	0.8	24.8	0.6	-76.6	9.1	3.9	S	R36D61
J113621.4+442611	174.08923	2.2	44.43664	2.1	608.1	61.8	250.6	25.3	62.4	2.8	27.2	0.8	38.5	2.8	3.4	M	R36D61
J113554.3+443455	173.97627	2.1	44.5821	2.1	74.3	9.7	66.2	7.6	27.4	1.6	25.6	1.4	-63.4	32.7	3.6	S	R36D61
J113655.4+443646	174.23106	3.2	44.613	2.7	48.7	7.3	26.1	4.6	40.0	6.4	29.1	3.7	62.5	21.5	3.5	S	R36D61
J113534.5+444258	173.89394	3.6	44.71612	2.3	82.3	9.7	34.1	5.1	52.5	7.0	28.7	2.7	-86.0	10.0	3.7	S	R36D61
J113509.8+444421	173.79108	2.0	44.73937	2.0	284.1	29.1	246.8	25.0	27.2	0.4	26.4	0.4	-48.2	21.5	3.8	S	R36D61
J113534.9+444436	173.89563	2.2	44.7434	2.2	37.4	7.4	38.1	5.3	25.0	2.5	24.5	2.4	42.9	90.0	3.7	S	R36D61
J113526.7+444735	173.86143	2.2	44.79317	2.4	66.0	9.0	47.8	6.2	34.0	3.1	25.4	1.8	-9.0	12.4	3.7	S	R36D61
J113702.5+444223	174.26044	2.1	44.70645	2.1	108.5	12.3	81.7	8.9	29.7	1.4	27.9	1.2	24.2	29.1	3.4	S	R36D61
J113810.0+445148	174.54205	2.5	44.86342	2.5	29.1	6.4	25.4	4.3	27.2	3.8	26.3	3.5	-56.8	90.0	3.4	S	R36D61
J114026.5+440017	175.11081	2.5	44.00491	2.5	83.5	9.9	40.9	5.5	43.8	4.5	29.1	2.3	46.4	11.5	3.5	S	R36D61
J114032.1+440605	175.13383	2.0	44.1015	2.0	464.9	46.8	288.4	29.1	37.4	0.5	27.0	0.3	-72.2	2.0	3.5	C	R36D61
J114036.3+440524	175.15157	2.0	44.09017	2.0	385.6	38.9	219.6	22.3	42.4	0.8	25.9	0.4	-50.4	1.9	3.5	C	R36D61
J114134.2+440059	175.39262	2.4	44.01656	2.4	54.0	7.6	35.7	5.0	31.6	3.2	29.9	2.9	-49.9	74.2	3.3	S	R36D61
J113931.1+441333	174.87988	2.1	44.22608	2.1	91.1	10.8	68.1	7.7	30.7	1.7	27.2	1.4	-14.8	19.3	3.5	S	R36D61
J114205.6+441432	175.52354	3.5	44.24249	3.0	47.9	6.7	22.9	4.1	45.3	7.6	28.8	3.6	-56.5	17.5	3.2	S	R36D61
J114148.2+441710	175.45107	2.1	44.28635	2.1	80.2	9.7	63.4	7.2	29.0	1.6	27.2	1.4	30.3	35.6	3.2	S	R36D61
J114023.1+442337	175.09644	2.7	44.39369	2.8	32.3	6.6	24.4	4.3	31.0	4.9	26.7	3.7	-36.8	43.6	3.4	S	R36D61
J114315.2+440814	175.81358	2.1	44.13735	2.2	51.3	7.0	42.9	5.2	28.6	2.0	26.1	1.7	2.7	31.6	2.8	S	R36D61
J114538.4+442020	176.41017	2.0	44.33916	2.0	1065.0	106.8	936.0	93.6	27.9	0.1	26.1	0.1	-0.5	2.0	2.8	M	R36D61
J114029.1+443351	175.12163	2.2	44.56435	2.3	46.6	7.4	39.1	5.2	27.8	2.5	26.9	2.4	-0.6	90.0	3.3	S	R36D61
J114044.4+444213	175.18532	2.0	44.70377	2.0	881.3	88.3	797.5	79.8	27.4	0.1	25.2	0.1	-35.6	2.3	3.3	S	R36D61
J114104.7+445048	175.26961	4.5	44.8469	2.9	122.7	12.8	25.9	4.1	73.5	9.9	40.2	4.4	73.4	12.8	3.3	S	R36D61
J114224.9+443722	175.6041	2.5	44.62281	2.4	25.6	6.3	25.2	4.2	26.6	3.7	23.9	3.0	69.5	53.7	3.3	S	R36D61
J114224.0+444126	175.60039	2.0	44.69059	2.0	191.9	20.0	152.4	15.6	29.0	0.7	27.2	0.6	34.3	15.6	3.3	S	R36D61
J114445.1+443911	176.18799	2.0	44.65327	2.0	556.9	56.3	315.0	31.7	38.9	0.6	27.0	0.3	62.9	1.7	3.6	M	R36D61
J114243.0+444944	175.67952	2.5	44.82896	2.4	33.6	6.7	28.4	4.5	28.2	3.6	26.2	3.2	-64.3	73.2	3.4	S	R36D61
J114526.0+445417	176.35844	2.1	44.90491	2.1	72.1	9.8	67.2	7.8	26.8	1.6	25.1	1.4	83.6	38.9	3.8	S	R36D61
J114656.8+440135	176.73701	2.0	44.02657	2.0	306.4	30.9	283.4	28.4	26.7	0.2	25.3	0.2	-44.7	6.1	2.4	S	R36D60
J114801.6+440440	177.007	2.1	44.07804	2.0	61.4	7.4	59.5	6.4	25.9	1.1	24.9	1.0	64.8	39.7	2.4	S	R36D60
J114857.2+441541	177.23837	2.4	44.26141	2.4	49.1	6.5	29.9	4.2	33.8	3.4	30.3	2.8	54.3	37.9	2.7	S	R36D60
J114551.3+441620	176.46393	2.1	44.27236	2.1	41.5	6.2	40.8	4.9	26.2	1.8	24.3	1.6	0.2	39.0	2.7	S	R36D61
J114558.4+442317	176.49339	2.0	44.38806	2.0	213.1	21.9	161.4	16.4	30.2	0.6	27.3	0.5	-65.8	9.0	2.9	C	R36D61
J114600.0+442425	176.50034	2.0	44.407	2.0	427.5	43.2	295.6	29.7	38.6	0.5	25.6	0.2	11.9	1.4	2.9	M	R36D61
J114622.7+442501	176.59474	2.1	44.41706	2.0	236.3	24.5	113.9	11.8	42.2	1.5	26.4	0.7	39.8	3.3	2.9	M	R36D61
J114838.6+442027	177.16098	2.0	44.34087	2.0	426.0	42.9	404.9	40.6	25.7	0.2	25.6	0.2	44.0	50.6	2.7	S	R36D61
J114852.3+442024	177.21832	2.0	44.34008	2.0	221.2	22.6	177.7	18.0	29.3	0.5	26.6	0.4	-56.7	6.8	2.8	S	R36D60
J114950.8+440957	177.46201	2.1	44.1659	2.2	82.9	9.3	50.4	5.8	33.9	2.0	30.3	1.6	-25.6	21.0	2.6	S	R36D60
J115033.8+441136	177.64114	2.5	44.19356	2.4	30.4	5.4	23.2	3.6	29.9	3.7	27.4	3.2	59.8	58.6	2.6	S	R36D60
J115026.9+441509	177.61226	2.7	44.25261	2.7	34.8	5.6	22.1	3.7	32.6	4.4	30.2	3.9	-43.4	74.4	2.7	S	R36D60
J115212.4+440851	178.05171	2.0	44.14769	2.0	176.1	18.2	158.3	16.1	27.3	0.5	25.5	0.4	30.2	11.6	2.7	C	R36D60
J115213.8+440917	178.05753	2.0	44.15497	2.0	89.2	10.1	81.7	8.6	26.6	0.9	25.6	0.8	28.8	37.1	2.7	C	R36D60
J115115.2+441155	177.81354	2.4	44.1987	2.4	30.3	5.4	24.8	3.7	28.3	3.3	27.0	3.0	64.0	90.0	2.7	S	R36D60
J114911.2+443400	177.29674	2.1	44.5668	2.2	80.1	9.7	58.5	6.8	30.9	2.0	27.7	1.6	-18.1	24.9	3.3	S	R36D61
J114803.8+443753	177.01604	2.0	44.63165	2.0	212.6	22.1	173.7	17.8	28.2	0.6	27.1	0.6	-45.5	22.3	3.5	S	R36D61
J114637.1+445234	176.65492	2.0	44.8763	2.0	269.7	27.8	168.7	17.4	34.3	0.9	29.2	0.7	-68.2	8.4	4.1	S	R36D61
J114648.7+445324	176.703	2.3	44.89004	2.3	44.5	8.3	41.7	5.9	26.6	2.7	25.1	2.4	-50.4	74.6	4.1	S	R36D61
J115028.9+443457	177.62082	2.1	44.58264	2.1	66.3	8.9	63.2	7.2	26.1	1.5	25.1	1.4	74.6	61.8	3.4	S	R37D61
J115044.5+444412	177.68564	2.0	44.73682	2.0	143.2	15.8	125.4	13.2	27.0	0.9	26.4	0.8	1.4	51.6	3.9	S	R37D61
J115153.2+443232	177.97194	2.0	44.54234	2.0	418.9	42.7	348.1	35.0	29.6	0.3	25.5	0.3	-61.5	3.2	3.4	M	R37D61
J115116.6+443607	177.81956	2.0	44.60196	2.1	174.1	18.3	107.5	11.4	36.0	1.4	28.1	0.9	19.9	5.2	3.6	S	R37D61
J115403.5+441248	178.51492	2.1	44.21339	2.1	67.4	8.3	55.5	6.3	28.9	1.6	26.3	1.4	38.3	22.6	2.9	S	R37D61
J115536.6+440703	178.90273	2.4	44.11755	2.5	27.9	5.5	23.8	3.7	28.8	3.7	25.4	2.9	43.2	41.6	2.8	S	R37D61
J115609.5+441026	179.03992	2.1	44.17393	2.1	181.2	18.7	100.8	10.6	33.8	1.1	33.2	1.1	31.8	75.7	3.0	C	R37D61
J115607.6+441110	179.03189	2.1	44.18613	2.1	456.9	46.2	151.4	15.4	51.3	1.4	33.8	0.8	-39.5	3.2	3.0	M	R37D61
J115500.1+441703	178.75052	2.0	44.28423	2.0	707.2	71.2	282.3	28.4	50.1	0.9	31.6	0.4	72.7	1.8	3.1	M	R37D61
J115917.7+441215	179.82414	2.0	44.2044	2.0	1796.9	179.9	1669.8	167.0	26.5	0.1	25.7	0.1	30.3	3.2	3.6	M	R37D61
J115949.8+441249	179.95778	2.0	44.21371	2.0	150.4	16.3	139.8	14.5	26.2	0.7	25.6	0.7	2.8	46.2	3.6	S	R37D61
J115933.7+442038	179.8905	2.6	44.34395	2.7	35.2	7.1	26.9	4.7	30.9	4.7	26.5	3.5	34.9	41.0	3.7	S	R37D61
J115438.5+443523	178.66068	2.0	44.58991	2.0	484.1	48.9	345.1	34.8	33.0	0.5	26.5	0.3	48.2	1.8	4.2	S	R37D61
J115605.3+444356	179.02225	2.0	44.73229	2.0	296.9	30.6	282.9	28.6	25.9	0.4	25.4	0.4	0.3	30.3	4.4	S	R37D61
J115609.1+445017	179.03818	2.0	44.83823	2.0	3904.6	390.6	2238.9	223.9	43.5	0.1	26.2	0.1	77.4	0.3	4.3	M	R37D61
J115556.9+445426	178.98729	2.1	44.90745	2.1	124.7	14.4	98.5	10.8	30.7	1.5	25.8	1.1	6.4	10.8	4.3	S	R37D61
J115629.6+443932	179.12337	2.2	44.65902	2.2	67.8	9.8	59.5	7.3	27.6	2.1	25.8	1.8	-49.0	42.5	4.2	S	R37D61
J115705.1+444605	179.27132	2.6	44.76816	3.1	83.2	10.3	36.3	5.7	43.0	5.7	33.3	3.8	-12.0	22.4	4.1	S	R37D61
J115754.3+445719	179.47636	2.1	44.95547	2.1	96.8	11.8	79.3	9.0	29.8	1.7	25.6	1.3	25.4	14.7	4.0	S	R37D61
J115952.4+445504	179.96838	2.2	44.91781	2.2	57.2	8.7	48.6	6.3	28.6	2.4	25.8	2.0	-22.9	34.0	3.8	S	R37D61
J120030.2+440251	180.12605	2.1	44.04777	2.1	65.8	9.1	65.2	7.5	25.4	1.4	24.9	1.4	-2.8	90.0	3.6	S	R37D61
J120114.5+440033	180.31055	2.0	44.00918	2.1	187.9	19.6	103.0	11.0	42.1	1.8	27.1	0.9	6.4	4.6	3.7	C	R37D61
J120116.9+440055	180.32068	2.0	44.01549	2.0	134.0	14.8	111.6	11.8	28.3	1.0	26.5	0.9	-18.7	22.8	3.7	C	R37D61
J120211.6+440044	180.54871	2.1	44.0124	2.1	107.4	12.4	82.9	9.2	29.1	1.4	27.8	1.3	11.6	42.9	3.7	S	R37D61
J120545.2+440323	181.43861	2.1	44.05651	2.2	90.9	11.4	69.8	8.2	30.3	2.0	26.9	1.6	-19.3	22.8	4.1	S	R37D61
J120605.6+440319	181.52345	2.4	44.05553	2.3	52.2	8.8	41.8	6.0	29.3	3.2	26.6	2.7	85.0	47.0	4.2	S	R37D61
J120813.8+440317	182.05775	2.2	44.05486	2.1	167.6	18.5	103.2	11.6	36.4	2.0	27.9	1.3	69.7	8.5	4.9	C	R37D60
J120812.5+440403	182.05225	2.2	44.06776	2.2	200.9	21.4	94.3	10.8	42.5	2.6	31.3	1.6	-30.7	8.6	4.9	C	R37D60
J121012.2+440331	182.55104	2.0	44.05875	2.0	316.8	32.7	256.5	26.1	29.0	0.6	26.6	0.5	-59.8	9.9	4.9	S	R37D60
J121103.4+440017	182.76443	2.0	44.00492	2.0	970.5	97.4	833.6	83.5	27.4	0.2	26.6	0.2	3.7	8.9	4.7	S	R37D60
J121214.5+440202	183.06081	2.0	44.03413	2.0	188.5	20.2	162.9	16.9	28.0	0.8	25.8	0.7	60.5	14.0	4.2	S	R37D60
J120037.4+441025	180.15598	2.2	44.17364	2.0	165.6	18.6	104.8	11.1	40.8	2.0	21.4	0.6	-5.7	3.1	3.6	M	R37D61
J120112.9+440833	180.30376	2.0	44.14263	2.1	159.2	17.0	117.4	12.3	33.6	1.2	25.2	0.7	1.9	5.4	3.6	S	R37D61
J120259.5+440547	180.74831	2.0	44.09654	2.0	324.7	33.1	298.6	30.1	26.6	0.3	25.6	0.3	-39.3	14.0	3.6	S	R37D61
J120142.9+442026	180.4288	2.3	44.34071	2.9	74.7	9.2	38.3	5.3	44.9	5.2	27.2	2.2	21.5	10.8	3.6	S	R37D61
J120309.6+443155	180.79031	2.1	44.53203	2.1	84.6	10.7	83.1	9.2	25.5	1.2	25.0	1.1	16.0	90.0	3.8	S	R37D61
J120708.8+441635	181.78705	2.6	44.27645	2.6	50.5	8.8	36.6	5.9	31.8	4.3	27.1	3.2	46.7	36.1	4.4	S	R37D61
J120358.9+443008	180.99548	2.1	44.50236	2.1	93.7	11.5	82.4	9.2	27.0	1.3	26.3	1.3	50.3	69.2	3.9	S	R37D61
J120454.4+442953	181.22691	2.0	44.49807	2.0	108.1	12.8	105.3	11.2	25.5	1.0	25.1	0.9	65.4	90.0	3.9	S	R37D61
J120551.1+442908	181.46312	2.0	44.48576	2.0	254.3	26.3	189.5	19.4	31.8	0.8	26.3	0.5	75.1	6.4	4.1	S	R37D61
J120653.5+442528	181.72304	2.0	44.42447	2.0	367.2	37.4	328.4	33.1	26.9	0.4	26.0	0.3	75.8	18.1	4.3	S	R37D61
J120048.5+444044	180.20233	2.0	44.67906	2.0	145.9	15.9	136.2	14.1	26.5	0.8	25.2	0.7	-0.7	23.1	3.7	S	R37D61
J120120.4+444243	180.33531	3.2	44.71222	3.1	102.7	11.4	31.5	5.0	47.8	6.1	42.7	5.2	-59.6	48.4	3.8	S	R37D61
J120153.0+443940	180.47086	2.0	44.66113	2.0	1534.4	153.8	723.2	72.4	45.0	0.4	27.5	0.2	-46.2	0.7	3.8	M	R37D61
J120207.5+444417	180.5316	2.0	44.73833	2.1	295.6	30.8	152.6	15.7	41.4	1.5	27.9	0.8	73.4	4.1	3.8	M	R37D61
J120126.9+445252	180.36214	2.3	44.88124	2.4	52.8	8.2	39.9	5.6	32.0	3.5	25.9	2.3	39.2	21.4	3.8	S	R37D61
J120130.5+445722	180.37721	2.0	44.95628	2.0	104.6	12.3	106.0	11.2	25.2	0.9	24.5	0.8	39.7	52.7	3.7	S	R37D61
J120401.1+443607	181.00468	2.0	44.60217	2.0	120.1	13.8	111.8	11.9	26.7	1.0	25.2	0.9	-88.2	25.8	3.9	S	R37D61
J120544.6+444340	181.436	2.1	44.72779	2.1	82.3	10.9	81.1	9.1	25.8	1.3	24.6	1.2	23.3	43.3	4.1	S	R37D61
J120702.6+444318	181.76117	2.0	44.72193	2.0	987.6	99.7	402.9	40.5	45.5	0.7	30.7	0.4	-13.8	1.8	4.3	M	R37D61
J120623.8+445455	181.59949	2.4	44.91549	2.1	125.6	14.0	69.6	8.2	43.1	3.2	26.2	1.3	-67.2	7.7	4.1	S	R37D61
J120726.9+442050	181.86209	2.1	44.34741	2.1	129.0	14.9	103.1	11.3	31.0	1.5	25.3	1.0	-30.4	11.0	4.4	C	R37D61
J120928.1+442637	182.36739	2.1	44.44388	2.0	192.2	20.6	140.2	14.8	30.4	1.1	28.2	0.9	-85.6	18.7	4.5	S	R37D60
J120959.7+442440	182.49889	2.0	44.41136	2.0	192.0	20.6	156.1	16.3	30.3	1.0	25.4	0.7	55.5	7.4	4.5	C	R37D60
J121002.9+442432	182.51215	2.0	44.40906	2.0	806.5	81.0	727.8	72.9	26.6	0.2	26.0	0.2	13.6	11.4	4.5	C	R37D60
J121252.7+440458	183.21986	2.7	44.0828	2.4	39.9	7.7	31.9	5.2	30.6	4.2	25.6	3.0	86.8	30.9	3.9	S	R38D61
J121239.9+442153	183.1665	2.1	44.36498	2.1	69.3	9.6	67.0	7.7	26.4	1.6	24.5	1.4	49.3	30.4	3.9	S	R38D61
J120730.0+444635	181.87521	2.7	44.77639	2.5	36.5	8.4	31.8	5.6	29.0	4.5	24.8	3.3	73.3	41.3	4.4	S	R37D61
J120915.3+445028	182.31396	2.2	44.84124	2.3	64.5	9.7	51.7	6.9	28.4	2.5	27.5	2.4	-14.8	90.0	4.3	S	R37D61
